"","E5C3_E8","E5C3_L3i","H9_E8","H9_L3i","RUES02_E8","RUES02_L3i"
"SLC6A17",22,63,16,88,16,114
"ENSG00000259946",0,0,0,0,0,0
"CD101-AS1",3,21,2,8,4,20
"HSD3B2",0,2,3,21,2,10
"ENSG00000228086",0,0,2,2,0,0
"RPL7AP17",0,0,0,2,0,0
"ENSG00000234020",3,3,1,5,0,3
"RPS3AP12",2,4,4,36,0,8
"ENSG00000231072",0,0,0,0,0,0
"LOC101929178",0,0,0,0,0,0
"RNPC3",609,816,1638,847,560,750
"SNX7",1233,1850,1640,1966,1010,1713
"LINC01709",4,13,151,87,40,42
"SLC30A7",1330,1784,1944,2146,1129,1840
"SEC22B",1343,2159,1971,2139,1032,2128
"CYP4A44P",0,0,0,0,0,0
"LOC101060164",0,0,0,0,0,0
"PTGFRN",3814,7750,6136,6853,3806,7121
"ENSG00000187481",0,0,0,0,0,0
"BCAS2",2606,4097,3601,3719,2330,3220
"ZNF326",3104,6051,4233,4465,2312,4312
"TENT5C-DT",0,0,0,0,0,0
"TRIM45",675,1040,1713,769,770,1000
"ENSG00000223416",2,11,2,6,2,0
"NBPF17P",0,0,0,0,0,0
"SEPTIN2P1",0,4,2,2,0,2
"DPYD-AS2",0,0,0,0,0,0
"VANGL1",1505,4636,1862,5193,1265,4121
"LINC02788",4,0,1,1,0,1
"ENSG00000226755",0,2,1,0,0,0
"LINC01780",18,425,102,199,37,154
"TENT5C",52,72,122,327,40,607
"ENSG00000277095",0,0,0,0,0,0
"ENSG00000234283",0,0,7,4,0,0
"GAPDHP74",0,0,0,5,1,2
"KMT2CP3",0,0,0,0,0,0
"ENSG00000264145",0,0,0,0,0,0
"MTND5P20",0,0,0,0,0,0
"SYCP1",4,0,18,0,4,0
"ENSG00000224335",0,0,0,0,0,0
"ENSG00000277702",0,1,1,2,2,3
"PIP5K1A",5884,7115,8135,7232,5385,6139
"GDAP2",1009,1125,1411,1057,750,1083
"NEFHP1",0,0,0,0,0,0
"ENSG00000230546",0,0,0,0,0,0
"ENSG00000213262",0,0,0,0,0,0
"ENSG00000287015",0,0,0,0,0,0
"ENSG00000235526",1,3,2,4,0,3
"ENSG00000228347",0,7,0,84,0,41
"ENSG00000236012",0,0,0,1,0,0
"LOC100419654",0,0,0,0,0,0
"TSHB",0,0,0,0,0,0
"WDR3",3327,4948,5384,4131,3562,3892
"LINC02798",2,4,8,21,0,5
"PSMC1P12",0,0,0,4,0,0
"SLC22A15",422,451,651,351,215,416
"SCNM1",1092,1846,1548,1970,1029,1421
"FLG",36,208,0,0,0,2
"ALX3",5,0,3,4,4,2
"ENSG00000228453",0,0,0,2,0,0
"ENSG00000274642",0,0,1,1,0,2
"NHLH2",450,396,234,202,295,294
"TRIM33",4918,7079,8271,5913,4937,5301
"ENSG00000237975",50,223,0,0,2,0
"ENSG00000261168",12,8,24,8,5,7
"LOC105378930",0,0,0,0,0,0
"ENSG00000229283",0,0,0,0,0,0
"LOC100421116",0,0,0,0,0,0
"LOC105378933",0,0,0,0,0,0
"CDC14A",753,688,1075,634,624,553
"CD53",43,49,46,34,31,48
"RLIMP2",0,0,0,0,0,0
"MTIF2P1",2,2,6,6,0,2
"ENSG00000227700",1,0,0,0,0,2
"ENSG00000229911",0,0,0,0,0,0
"FLG2",0,4,0,0,0,0
"SRGAP2C",612,406,937,477,552,572
"ENSG00000270719",0,0,0,0,0,0
"SPAG17",28,39,115,33,24,22
"SRGAP2-AS1",0,0,0,5,0,0
"TTF2",4922,5928,7588,5063,4864,4773
"UBE2WP1",0,0,0,2,0,0
"RPL6P2",0,4,4,4,0,1
"SLC6A17-AS1",0,0,0,0,0,0
"ENSG00000214204",0,4,4,24,0,0
"MAGI3",701,902,1533,1036,787,1005
"ENSG00000225650",1,0,0,4,0,0
"KCNC4-DT",4,4,2,0,1,1
"LINC01649",1,0,6,1,0,3
"RPL26P10",0,0,0,0,0,0
"UBL4B",0,0,4,0,0,0
"GABPB2",197,388,480,263,129,259
"ENSG00000230932",0,0,0,0,0,0
"CD5L",0,0,0,0,0,2
"ENSG00000228826",0,0,2,0,2,0
"LINC01761",0,0,1,0,0,0
"CDK4P1",0,0,0,2,0,0
"ENSG00000228420",2,21,14,5,0,3
"RPS19P2",2,7,0,34,0,6
"ENSG00000250890",0,1,0,0,0,0
"ENSG00000232240",0,0,0,0,0,0
"HAO2-IT1",0,0,0,0,0,0
"ENSG00000286151",0,38,1,15,0,9
"ENSG00000234388",0,0,0,0,0,0
"LINC02772",0,12,12,1265,6,85
"ENSG00000233717",0,0,0,0,0,1
"LYSMD1",618,490,691,553,417,477
"ENSG00000241975",13,28,55,26,14,15
"LOC101928952",0,0,0,0,0,0
"ENSG00000270976",0,0,0,0,0,0
"ENSG00000228217",18,25,38,44,47,41
"ENSG00000270342",0,0,0,0,0,0
"DENND2C",363,389,443,689,372,558
"ENSG00000231100",0,0,0,0,0,0
"CD2",0,0,11,0,0,0
"ENSG00000235887",0,0,0,0,0,0
"ENSG00000237460",0,0,0,0,0,0
"RPS15P1",0,2,0,4,0,0
"DEPDC1",3360,3068,5905,2424,3431,2277
"ENSG00000236480",0,24,5,126,4,49
"ENSG00000235756",0,0,0,0,0,0
"ENSG00000173810",0,1,0,3,0,1
"ENSG00000235005",0,7,2,3,2,0
"ENSG00000271890",0,0,0,0,0,0
"ENSG00000227425",0,0,0,0,0,0
"ENSG00000225279",0,0,4,8,0,4
"ENSG00000229101",0,0,0,2,0,2
"ENSG00000239216",0,0,0,0,0,0
"ENSG00000283360",0,0,3,0,0,0
"GPR89B",140,274,299,234,187,231
"ENSG00000227907",0,0,0,0,0,0
"NR1H5P",0,0,0,0,0,0
"ENSG00000261055",2,1,2,2,0,0
"ENSG00000231613",0,0,1,0,0,0
"GTF2B",1097,1182,1156,1265,894,989
"MTCO2P21",0,0,0,1,0,0
"DEPDC1-AS2",51,48,87,25,39,29
"TNFSF4",78,28,52,49,31,69
"ENSG00000230946",6,2,5,0,0,0
"ENSG00000226028",0,0,0,2,0,0
"KCNJ9",4,15,16,7,6,12
"ENSG00000229021",1,5,13,4,6,2
"ENSG00000203825",0,0,0,0,0,0
"CSF1",546,993,982,1653,214,1278
"MTATP6P14",0,0,0,2,0,2
"ENSG00000242943",0,0,0,0,0,0
"ENSG00000233203",2,2,14,6,8,8
"LOC100421402",47,71,52,75,39,46
"LINC02805",3,14,16,28,10,10
"TNFAIP8L2",0,4,9,12,0,4
"LOC127814295",24,56,51,37,16,27
"FMO8P",0,0,0,0,0,0
"RPL7AP19",0,0,3,6,5,16
"ENSG00000177173",18,20,21,39,16,8
"ENSG00000238022",0,0,0,0,0,0
"LINC01307",0,0,0,0,0,0
"IGSF8",3829,6007,8432,4597,4108,4915
"MPC2",740,809,966,857,681,725
"TLCD4-RWDD3",11,15,17,16,2,12
"SLC25A24P2",0,0,0,0,0,0
"ENSG00000276118",0,0,0,0,0,0
"FMO11P",2,0,0,0,1,0
"LINC00624",69,132,209,65,49,99
"FIRRM",1123,1364,1479,1067,989,1085
"FAM78B",131,120,136,51,120,56
"ENSG00000275075",0,0,0,0,0,0
"LAMC1",22498,24755,24370,32908,14486,33589
"LOC401957",14,16,22,30,6,14
"ENSG00000227722",0,9,0,4,0,6
"ENSG00000285922",2,3,2,0,2,0
"ENSG00000275801",0,0,0,0,0,0
"MGST3",3575,4470,4592,4788,1977,3290
"CASQ1",107,226,34,161,17,274
"LOC124904441",0,3,3,0,3,0
"ENSG00000232212",0,0,0,0,0,0
"ILF2",17691,26878,28973,25040,19298,20833
"ENSG00000241042",2,6,4,0,3,4
"TIPRL",2867,2432,3353,2693,2055,2001
"ENSG00000260322",0,0,0,0,0,0
"ENSG00000223495",0,0,0,0,0,0
"NME7",747,629,1036,635,726,503
"RCSD1",15,25,69,317,40,57
"FDPSP1",2,2,2,4,0,0
"ENSG00000237756",0,4,1,2,0,0
"TNR",1,0,28,4,1,0
"SFT2D2",620,2513,1027,2450,708,1889
"ENSG00000203307",1,0,4,0,0,2
"UCK2",3232,4259,6205,4114,4145,2888
"ENSG00000271187",0,0,0,0,0,0
"ENSG00000274562",0,0,0,0,0,0
"PIGM",434,1286,1099,901,509,1047
"LINC01720",0,0,0,0,0,0
"XCL2",0,6,2,2,1,3
"ENSG00000272931",36,51,92,64,31,39
"POU2F1",6186,7148,9016,5221,5367,4593
"ENSG00000225475",4,0,0,0,0,0
"ENSG00000230898",1,0,2,0,1,0
"CNN2P10",0,0,0,0,0,0
"ENSG00000224698",0,0,0,0,0,0
"LOC105371622",5,18,11,5,4,6
"KIFAP3",559,784,710,1150,222,1195
"ENSG00000235303",0,0,2,1,0,0
"ENSG00000234810",0,0,0,0,0,0
"LAMC1-AS1",10,16,24,21,9,22
"ENSG00000235628",0,0,0,0,0,0
"MTCO1P14",0,0,0,0,0,1
"TBX15",11,6,280,165,10,14
"ENSG00000238270",0,0,0,0,0,0
"ENSG00000285894",0,0,0,0,0,0
"ENSG00000236025",0,0,0,0,0,0
"ENSG00000230687",0,0,0,0,0,0
"LOC101928628",0,0,0,0,0,0
"ENSG00000283255",0,0,0,0,0,0
"PEA15-AS1",13,59,15,56,0,84
"RPL34P1",0,0,0,0,0,0
"ENSG00000286754",0,0,0,0,0,0
"RPL26P11",2,0,0,0,0,0
"ENSG00000236364",53,98,79,56,42,86
"CD48",11,13,69,48,14,32
"MRPS10P1",0,0,0,0,0,2
"RXRG",0,58,11,60,0,14
"ENSG00000275767",0,0,0,0,0,0
"LINC01657",0,0,0,0,0,0
"TPR",12724,18690,23258,16534,11256,15166
"ENSG00000231992",0,1,0,3,1,4
"ATP1A2",2807,1406,14363,1265,3882,1199
"METTL18",373,430,651,406,388,337
"LOC105379825",2,2,2,0,0,2
"LINC01680",0,0,0,0,0,0
"LOC101928372",4,14,3,26,3,12
"CHIA",0,0,0,0,0,20
"PRELID1P7",0,0,0,0,0,0
"ENSG00000254154",21,1,19,3,10,2
"EXTL2",2818,3880,4538,3064,2527,2868
"ENSG00000238108",0,0,0,0,0,0
"ENSG00000214262",0,0,0,0,0,0
"EWSR1P1",31,64,62,117,38,58
"DDX59",1363,1328,1751,1173,856,885
"NIBAN1",1124,274,1463,427,790,353
"LPGAT1-AS1",0,0,0,0,0,0
"ENSG00000287472",0,0,0,0,0,0
"ENSG00000241318",2,2,0,6,0,2
"ENSG00000228238",0,0,0,0,0,2
"RPL5P6",4,0,2,1,0,0
"OR10J5",0,0,0,0,0,0
"LAMC2",1556,1305,903,1294,997,2024
"DDX59-AS1",12,1,10,1,12,4
"CD58",224,224,336,221,116,192
"ENSG00000232917",3,5,7,10,5,2
"EEF1A1P14",20,61,34,757,13,108
"LOC107985453",0,1,0,0,0,0
"RPS29P4",0,0,0,0,0,0
"GPA33",25,12,38,22,6,3
"XCL1",8,34,13,21,2,41
"ENSG00000260976",0,2,0,7,2,0
"ENSG00000235215",6,10,10,1,6,1
"ENSG00000224691",0,5,1,0,0,0
"ENSG00000286572",3,1,4,3,2,0
"ENSG00000235101",0,0,0,0,0,1
"ENSG00000228215",0,0,0,0,0,0
"KCNJ10",20,29,76,32,17,43
"ENSG00000233626",0,4,0,5,0,3
"ENSG00000233691",0,0,1,0,0,4
"ENSG00000283518",0,0,0,0,0,0
"LOC100420658",0,0,0,0,0,0
"NUF2",2698,2560,5038,1962,2087,1577
"ENSG00000235827",0,2,0,2,0,0
"LOC646870",0,0,4,2,0,0
"ENSG00000231714",0,0,0,0,0,0
"SLC60A1",26,26,68,20,27,10
"TBX19",121,93,185,82,58,79
"ENSG00000224837",70,51,77,68,56,47
"NR5A2",313,2035,345,785,291,1268
"LINC02803",0,11,2,11,0,11
"ENSG00000260990",0,0,0,0,0,0
"SCYL3",348,571,628,533,311,426
"DUSP10",1069,820,182,694,55,670
"ENSG00000285638",0,0,0,0,0,0
"ENSG00000284592",0,0,0,0,0,0
"LOC647132",0,0,0,0,0,0
"LINC02802",0,1,0,0,0,0
"QRSL1P1",0,6,0,2,2,2
"ENSG00000228167",0,0,0,0,0,0
"ENSG00000225325",0,0,0,0,0,0
"ENSG00000223344",0,0,0,0,0,0
"ENSG00000150732",0,0,0,0,0,0
"NMNAT2",778,136,1627,125,1226,118
"ENSG00000288139",0,0,0,0,0,0
"LINC01139",378,190,1242,163,106,180
"TARBP1",2295,3654,5282,2125,1804,2255
"ENSG00000237379",0,0,0,0,0,0
"ENSG00000232959",0,0,0,0,0,0
"LY9",0,0,0,2,0,4
"TDRD5",4,5,75,50,95,15
"ISCUP1",0,0,0,0,0,0
"LOC100131939",0,0,0,0,0,0
"ENSG00000229220",0,1,2,2,2,2
"SCCPDH",2325,997,2910,1350,1666,1323
"ELK4",3918,2394,6230,1951,2657,1578
"ENSG00000227747",0,0,2,12,0,4
"ENSG00000228081",0,0,0,0,0,0
"ENSG00000228020",2,2,0,2,3,1
"FTH1P2",78,80,60,546,50,188
"TFB2M",1077,1574,1465,1578,1069,1470
"ENSG00000271427",10,4,19,7,11,4
"LYPLAL1",641,557,847,524,649,523
"MPZL1",6446,5423,8615,12962,5531,9269
"INTS7",1721,2709,2098,2489,1332,1967
"ENSG00000230777",4,0,2,1,0,3
"CATSPERE",5,7,32,13,4,16
"ENSG00000224540",0,3,2,0,2,0
"PRDX6",19788,18685,17509,18604,15053,17153
"EDARADD",110,138,161,282,155,233
"ENSG00000229067",0,0,0,0,0,0
"FMO7P",0,0,0,0,0,0
"ENSG00000227711",0,0,0,0,0,0
"LINC03121",0,0,0,0,0,0
"RPL35AP6",0,0,0,0,0,0
"ENSG00000227925",0,8,0,12,0,10
"BRINP3",0,1,8,15,1,3
"ENSG00000225712",0,2,0,24,0,4
"LMX1A",0,7,35,14,0,0
"ADCY10",1,17,8,41,0,34
"SELE",2,0,1,1,0,0
"GPATCH2",1042,1426,1575,1196,886,1218
"SMYD2",480,4640,404,4131,82,2647
"SELL",14,51,2,28,4,34
"CYCSP5",0,0,0,0,0,0
"DPT",1,2,0,33,0,3
"LINC01760",0,0,0,0,0,2
"ENSG00000274702",0,0,0,0,0,0
"ENSG00000226211",0,0,0,0,0,0
"ENSG00000236942",2,9,3,9,0,5
"ENSG00000287205",0,1,5,1,2,4
"CAPN8",0,0,0,2,0,1
"RHOU",1236,1234,2446,2355,666,1580
"ENSG00000287929",9,8,12,14,14,4
"ENSG00000224896",0,0,1,0,0,0
"RPS3AP10",2,2,0,8,0,2
"RNF2",2343,2800,3340,3033,2210,2211
"LINC01696",0,0,0,0,0,0
"RGS5",409,445,782,5993,1195,6155
"SPATA17",231,91,41,20,33,44
"ENSG00000225172",0,0,0,0,0,0
"ENSG00000261642",0,0,0,0,0,0
"ENSG00000228239",0,0,0,0,0,0
"ENSG00000237283",0,0,0,0,0,0
"PRRX1",14,64,74,789,6,58
"ENSG00000238042",1,78,0,37,2,53
"LOC100421842",0,0,0,1,0,0
"ENSG00000231877",0,0,0,0,0,0
"IVNS1ABP",16090,10831,22909,9541,15570,11419
"ENSG00000228536",2,0,3,10,0,0
"ERLNC1",1,7,2,5,0,7
"ENSG00000229242",0,0,0,0,0,0
"ENSG00000228470",0,0,0,4,1,2
"ASTN1",213,17,2491,10,269,14
"ENSG00000234984",0,0,0,0,0,0
"ENSG00000231648",0,0,0,0,0,1
"ENSG00000229983",0,3,0,0,0,0
"KRT18P32",0,2,0,0,0,0
"ENSG00000225122",0,0,0,0,0,0
"ENSG00000225920",7,14,17,6,5,9
"DTL",4441,6076,5836,5613,4598,4158
"TRMT1L",2624,2613,3977,1782,2085,1921
"ENSG00000228437",7,847,1,677,2,489
"SOAT1",358,3466,580,4308,113,2190
"ENSG00000285718",0,0,0,0,0,0
"SPATA17-AS1",0,0,0,0,0,0
"USH2A-AS2",0,0,0,0,0,0
"RPS2P10",0,0,0,0,0,0
"ENSG00000233018",1,0,0,0,0,0
"BATF3",72,64,58,84,136,83
"ENSG00000224783",0,0,0,0,0,0
"CNST",1405,1506,1881,1430,1245,1509
"FTH1P25",1,1,4,2,1,0
"ENSG00000273004",14,30,18,47,21,28
"SOX13",9021,6999,13723,3622,6626,4100
"SRP14P4",0,0,0,4,0,0
"RPL27AP2",0,0,2,0,0,0
"NID1",5820,2506,9158,7233,5358,5681
"LOC124904471",0,0,0,0,0,0
"ENSG00000271399",0,0,0,0,0,0
"RPL7AP21",0,5,4,7,0,10
"LINC02257",0,14,0,4,0,2
"RPL21P28",16,49,43,26,23,35
"ZNF678",2389,1562,3364,1126,1839,1153
"ENSG00000223519",3,10,10,11,5,17
"MRPS14",1304,1268,2186,1203,1208,1040
"ENSG00000286285",2,0,3,2,1,0
"ENSG00000225300",0,4,0,0,2,0
"ENSG00000223842",10,4,3,0,1,3
"SLC9C2",0,0,1,0,0,0
"ENSG00000228247",0,2,0,5,0,0
"ENSG00000231424",1,4,15,11,7,3
"LHX9",0,8,0,24,0,10
"ENSG00000287177",0,0,0,0,0,0
"ENSG00000237193",0,0,0,0,0,0
"CHCHD2P5",0,0,0,0,0,0
"DESI2",15790,8065,11681,6232,7842,5801
"SLC26A9",15,8,12,6,9,2
"LINC01142",0,2,0,0,0,0
"SLC45A3",887,1315,1525,981,1048,1003
"ILDR2",370,156,581,135,175,128
"KIF26B",55,357,319,2846,74,1652
"ENSG00000232824",0,0,0,0,0,0
"ENSG00000273416",14,5,4,2,4,5
"ENSG00000234142",0,0,0,0,0,0
"ENSG00000282111",1,1,0,0,0,0
"ENSG00000233410",0,0,0,0,0,0
"RRP15",1956,4240,3596,3886,2459,2996
"RPL7AP82",2,4,0,4,3,2
"ENSG00000270443",0,0,0,0,0,0
"TMEM59",4177,3451,6761,4531,3833,4310
"ENSG00000224702",0,0,2,0,0,0
"ENSG00000271811",0,0,0,0,0,0
"LOC100421343",0,0,0,0,0,0
"LINC01221",0,0,0,0,0,0
"ENSG00000287808",73,61,159,52,79,43
"ENSG00000229840",0,0,0,2,0,0
"CACYBP",6327,9515,9729,8659,6500,6576
"ENSG00000226486",0,0,0,0,0,0
"ENSG00000227687",0,0,0,0,0,0
"LINC00210",0,0,1,0,0,0
"ENSG00000286210",0,0,1,0,0,0
"LOC105371672",2,0,0,0,0,0
"ENSG00000225063",1,1,2,0,0,0
"ENSG00000260698",2,32,8,8,0,18
"ENSG00000277007",22,24,55,6,6,22
"ENSG00000229016",0,0,0,0,0,0
"PTPN14",6255,6505,5890,6093,6371,6232
"LINC02815",25,65,43,61,52,140
"ENSG00000286541",0,0,0,0,0,0
"NEK2",2819,1556,4357,1538,2131,1285
"ENSG00000235021",0,0,0,0,0,0
"C1orf53",13,57,10,43,13,42
"ENSG00000225006",0,0,0,0,0,0
"ENSG00000287633",0,0,1,2,0,0
"ITLN2",148,113,209,281,93,189
"ENSG00000223375",6,1,2,0,1,0
"ENSG00000230714",0,0,0,0,0,0
"ENSG00000261065",0,0,0,0,0,0
"ENSG00000260855",18,25,54,22,12,24
"ENSG00000236206",0,0,4,6,2,2
"RAB4A",2347,2264,3746,1949,1974,1659
"ENSG00000181101",0,2,0,8,8,2
"TOMM20",22131,17226,32264,22116,19268,14649
"ENSG00000282852",0,0,0,0,0,0
"TADA1",1405,1511,2214,1374,1226,1124
"REN",2,1,2,3,2,6
"LINC01653",0,0,0,0,0,0
"ENSG00000261024",2,4,2,2,1,1
"HMGB1P11",7,1,13,0,2,4
"ENSG00000229703",0,0,0,0,0,0
"LINC00303",0,2,0,8,0,0
"ENSG00000227953",19,33,62,25,12,50
"OR2L6P",0,0,0,0,0,0
"DHX9",18571,35101,28939,29142,18074,26691
"ENSG00000228289",0,0,0,0,0,0
"BTF3L4",4858,4516,7250,3722,4802,3297
"ENSG00000232989",0,0,0,0,0,0
"ENSG00000233537",0,0,0,0,0,0
"SWT1",603,674,825,526,391,616
"FBXO28",2192,4211,3359,3825,2031,2843
"ENSG00000278180",0,0,0,0,0,0
"RPL4P2",6,5,4,92,2,18
"ENSG00000287676",4,0,13,1,1,0
"ENSG00000236792",0,4,2,0,2,4
"COP1",3114,3632,4745,3887,2886,2882
"ENSG00000270859",0,0,0,0,0,0
"ENSG00000238224",0,0,0,0,0,0
"ENSG00000286775",0,0,0,0,0,0
"OR2L9P",0,0,0,0,0,0
"ENSG00000230404",0,0,0,0,0,0
"ENSG00000236230",0,6,0,0,0,1
"SLAMF7",0,0,0,2,0,0
"RGS18",0,0,0,0,0,2
"GNPAT",1881,2550,5154,2900,2175,1973
"TGFB2",6,24,117,234,20,229
"ODR4",1355,2011,2146,1656,858,1757
"ENSG00000250762",6,4,8,6,5,2
"LINC01741",0,0,0,0,0,0
"LINC01724",0,0,0,0,0,0
"ENSG00000227240",0,0,0,0,0,0
"FMO4",86,55,177,92,96,113
"ENSG00000286073",4,5,3,27,2,2
"ENSG00000231084",11,26,30,23,11,19
"NSL1",2116,3070,3211,2628,2178,2404
"ENSG00000235083",0,0,0,0,0,0
"HFM1",95,207,413,139,105,96
"ATP1A4",20,26,45,53,8,66
"ENSG00000225904",0,0,0,0,0,0
"MCRIP2P2",0,0,0,0,0,0
"LINC00538",0,0,0,0,0,0
"GALNT2",8946,5611,11884,6739,7416,8161
"LINC01132",0,4,4,4,0,4
"ENSG00000228830",0,0,0,0,0,0
"FMO1",5,3,11,51,8,14
"LOC124900414",33,0,32,3,8,3
"ENSG00000276520",0,0,0,0,0,0
"ENSG00000226640",0,1,1,0,0,0
"SPRTN",638,994,930,1160,512,920
"EGLN1",248,357,935,651,245,350
"LINC02961",11,0,22,2,22,2
"RPL5P5",2,6,2,16,0,4
"ENSG00000238054",0,0,0,0,0,0
"FCRL1",0,0,0,0,0,0
"GNG4",1484,326,3575,207,2160,188
"TGFB2-OT1",0,0,0,0,0,0
"TUBB8P10",0,0,0,2,0,0
"LINC00184",0,2,0,0,0,0
"QRSL1P2",0,0,0,0,0,0
"PAPPA2",129,21,140,36,56,34
"TSNAX-DISC1",0,0,0,0,0,0
"ENSG00000232194",7,0,2,7,10,6
"ENSG00000235152",190,607,129,137,93,88
"ENSG00000231612",0,0,3,4,0,3
"ENSG00000237980",1,4,2,11,6,1
"CLPTM1LP1",0,0,0,0,0,0
"ENSG00000230849",8,18,9,28,0,18
"LRRN2",182,4448,591,3096,166,3500
"ENSG00000226868",0,0,0,0,0,0
"ENSG00000279401",0,0,0,0,0,0
"ENSG00000272362",0,0,2,0,0,0
"ENSG00000287450",0,0,0,1,0,0
"ENSG00000237011",0,0,0,0,0,0
"ENSG00000233583",0,0,0,0,0,0
"PPP2R5A",3618,3457,4361,3580,3357,3142
"ENSG00000286263",0,0,0,0,0,0
"LOC124904542",13,14,9,1,2,7
"ENSG00000236372",44,130,28,13,14,28
"ENSG00000224525",4,6,5,4,12,10
"SPMIP3",0,4,0,3,0,2
"SUCO",6380,4459,7227,6826,3748,5173
"ENSG00000225811",0,0,0,0,0,0
"ENSG00000273093",1,0,0,0,0,0
"ATF3",3636,767,2212,2515,1997,1189
"ENSG00000227818",0,0,0,0,0,0
"RNASEL",88,176,201,115,108,281
"ENSG00000286398",0,0,0,0,0,0
"PLXNA2",182,320,344,3627,128,2477
"SPATA45",2,12,14,4,8,7
"LOC124904585",0,2,0,0,0,0
"PLA2G4A",49,74,190,156,80,40
"ENSG00000226750",0,0,0,0,0,0
"ENSG00000285665",6,20,32,41,6,15
"RPS3AP9",0,0,2,0,0,0
"ENSG00000224436",0,0,1,0,0,1
"LINC02869",0,0,1,0,0,0
"ENSG00000273384",4,2,19,8,7,1
"ENSG00000238061",0,6,5,8,2,7
"ENSG00000234915",0,0,0,0,0,0
"ETNK2",1050,1427,2153,1069,917,1222
"ENSG00000235862",0,0,0,0,0,0
"ENSG00000227585",0,0,0,0,0,0
"SHCBP1L",0,0,0,0,0,0
"RPL23AP22",0,0,0,0,0,0
"ENSG00000224260",0,0,0,0,0,0
"ENSG00000213045",0,0,10,3,3,1
"ENSG00000287220",0,0,0,0,0,0
"ENSG00000230063",2,0,0,0,0,0
"RPL10AP5",0,0,0,2,0,0
"LPGAT1",1232,1161,1747,2452,1001,1906
"PROX1",110,101,258,114,37,176
"LOC101927787",0,0,0,0,1,0
"RPL23AP18",4,20,14,68,4,18
"ENSG00000224407",0,0,0,0,0,0
"RPL13P7",0,0,0,0,0,0
"BRINP3-DT",3,2,19,0,2,0
"DUTP6",4,3,10,0,0,5
"ENSG00000226843",0,0,0,0,0,0
"ENSG00000235386",0,0,0,0,0,0
"PFKFB2",3047,1762,3121,1449,1847,1627
"ENSG00000213690",1,0,7,4,3,3
"ENSG00000223982",0,0,0,0,0,0
"ENSG00000229832",2,5,1,2,2,3
"NENF",771,371,1091,512,655,303
"ENSG00000225233",0,0,0,0,0,0
"ENSG00000274895",0,0,2,4,2,4
"ENSG00000237514",0,0,0,0,0,0
"ENSG00000287856",0,0,0,0,0,0
"ENSG00000228067",0,1,1,0,0,1
"ENSG00000226375",0,1,0,0,2,2
"TATDN3",1052,750,1437,746,1102,576
"ENSG00000224040",0,1,6,1,1,2
"ENSG00000228686",38,3,46,2,23,3
"ENSG00000279838",10,76,18,40,2,44
"SELP",0,2,0,3,0,4
"SLC4A1APP2",0,0,0,0,0,0
"ENSG00000241475",0,0,0,0,2,0
"ENSG00000215800",0,0,0,0,0,0
"LOC105372937",0,0,0,0,0,0
"BPNT2P1",0,0,0,0,0,0
"CAMK1G",21,10,195,8,18,4
"ZNF672",2967,2686,5342,2659,3022,2657
"ENSG00000241505",0,0,0,0,0,0
"LINC02771",0,0,1,1,0,0
"ENSG00000282097",0,0,0,0,0,0
"ENSG00000261453",0,0,0,0,0,0
"ENSG00000231020",0,0,0,0,0,0
"LOC100129949",0,0,0,0,0,0
"LAMB3",111,32,45,25,31,50
"DSTYK",1945,1681,2774,1649,1584,1520
"ENSG00000225561",0,0,0,0,0,0
"ENSG00000242529",0,0,0,0,0,0
"ARHGEF10L",2560,1565,5324,1393,2397,1743
"ENSG00000223847",0,2,0,0,0,0
"LOC100420879",0,0,0,0,0,0
"TSNAX",1149,2045,1967,1795,1140,1798
"LOC105372906",3,5,13,4,9,0
"ENSG00000259815",0,0,0,0,0,0
"ENSG00000240963",0,0,0,0,0,0
"ENSG00000226570",0,0,0,0,0,0
"NOS1AP",666,399,1046,130,417,285
"ENSG00000272167",0,0,0,0,0,0
"ENSG00000230628",0,1,5,0,0,1
"GARIN4",1,0,0,0,2,0
"ENSG00000227579",0,0,0,0,0,2
"RNPEP",3307,4478,4883,4326,2920,4698
"ANGEL2",1320,3106,2499,2432,1284,2266
"ITLN1",4,3,0,6,0,0
"KIAA0040",1024,653,1752,865,1404,891
"RGSL1",0,0,1,0,0,0
"DISC1-IT1",0,1,0,1,0,0
"RPS5P4",5,4,6,0,2,2
"ENSG00000233304",8,2,3,0,2,0
"ENSG00000288007",7,4,2,6,2,16
"ENSG00000227887",1,2,0,0,0,5
"EXOC8",677,864,940,1040,499,724
"ENSG00000228255",0,0,0,0,0,0
"ENSG00000226196",0,0,0,2,0,0
"LOC124904503",0,2,0,0,0,0
"ENSG00000233827",0,2,0,6,0,0
"BRINP2",14,4,262,2,12,0
"NEK7",1436,642,1687,1277,1190,1322
"PGBD5",2095,1072,3822,324,1326,569
"ENSG00000235182",0,0,0,0,0,0
"RPL17P8",5,2,0,12,2,0
"ENSG00000287157",0,0,0,0,0,0
"ENSG00000233920",1,4,0,2,0,10
"ANKRD45",51,9,32,4,24,9
"ENSG00000225755",0,0,0,0,0,2
"ZNF695",646,487,652,555,623,496
"ENSG00000230184",0,2,0,0,0,0
"ENSG00000232436",0,0,0,0,0,1
"LINC02789",0,0,0,0,0,0
"RPS6KC1",2138,2312,2350,1961,1447,1818
"ENSG00000232537",2,20,1,9,1,6
"ENSG00000226036",0,1,2,0,0,0
"ENSG00000285521",0,2,0,0,0,0
